refcat,n_unidades,uso_dominante,es_mixta,valor_catastral_eur,valor_suelo_eur,valor_construccion_eur,cuota_ibi_eur,n_exentos,n_bonificados,habitantes_estimados,densidad_hab_por_unidad,via_referencia
3748821UK5334N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10983.92,10983.92,0.00,46.13,0,0,0,0,UR SERR PLAYA S 6R 0166
4452421UK5345S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11549.84,11549.84,0.00,48.51,0,0,0,0,UR SERR PLAYA S 8R 0396
3247410UK5334N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12352.75,12352.75,0.00,51.88,0,0,0,0,UR SERR PLAYA S 6R 0066
4322504UK5342S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11019.61,11019.61,0.00,46.28,0,0,0.25,0.25,UR SERR PLAYA SA 0005
4224904UK5342S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11599.47,11599.47,0.00,48.72,0,0,0,0,UR SERR PLAYA S1 0085
4228824UK5342N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12489.34,12489.34,0.00,52.46,0,0,0,0,UR SERR PLAYA S3 0135
2670114UK5327S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,3122.32,3122.32,0.00,13.11,0,0,0.03,0.03,CL HUERTAS 0022
3557404UK5335N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,9785.18,9785.18,0.00,41.10,0,0,0,0,UR SERR PLAYA S 7R 0268
2568521UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,42426.16,42426.16,0.00,178.19,0,0,0,0,CR SERRANILLOS 0015
2266308UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,6857.97,6857.97,0.00,28.80,0,0,0,0,CR SERRANILLOS 0000
4243103UK5344S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,20569.17,20569.17,0.00,86.39,0,0,0,0,UR SERR PLAYA S5 0245
5126913UK5352N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,9223.14,9223.14,0.00,38.74,0,0,0,0,UR SERR PLAYA SI 0041
4452403UK5345S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11377.01,11377.01,0.00,47.78,0,0,0,0,UR SERR PLAYA S 8R 0421
3557405UK5335N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11109.37,11109.37,0.00,46.66,0,0,0,0,UR SERR PLAYA S 7R 0269
2568514UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,16358.80,16358.80,0.00,68.71,0,0,0,0,AV SERRANILLOS 0017
3543811UK5334S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,13939.01,13939.01,0.00,58.54,0,0,0,0,UR SERR PLAYA S 6R 0001
3317531UK5331N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,14128.55,14128.55,0.00,59.34,0,0,0,0,UR SERR PLAYA S2 0194
4558407UK5345N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,9863.22,9863.22,0.00,41.43,0,0,0,0,UR SERR PLAYA S 8R 0490
3937109UK5333N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,14351.02,14351.02,0.00,60.27,0,0,0,0,UR SERR PLAYA S5 0314
4558403UK5345N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12405.70,12405.70,0.00,52.10,0,0,0,0,UR SERR PLAYA S 8R 0494
4243101UK5344S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,8923.74,8923.74,0.00,37.48,0,0,0,0,UR SERR PLAYA S 7R 0445
3106607UK5330N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,55994.69,55994.69,0.00,235.18,0,0,0,0,UR REGADIOS DE SAN ROMAN 0004
2371204UK5327S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,1334.77,1334.77,0.00,5.61,1,0,0.4,0.4,CL REINA SOFIA 0011
4037704UK5343N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11966.35,11966.35,0.00,50.26,0,0,0,0,UR SERR PLAYA S5 0297
3313513UK5331S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11029.64,11029.64,0.00,46.32,0,0,0,0,UR SERR PLAYA S2 0009
2368610UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,35020.37,35020.37,0.00,147.09,1,1,0.07,0.07,CR SERRANILLOS 0013
4046512UK5344N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12924.23,12924.23,0.00,54.28,0,0,0,0,UR SERR PLAYA S 7R 0242
3247421UK5334N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12428.00,12428.00,0.00,52.20,0,0,0,0,UR SERR PLAYA S 6R 0019
4558408UK5345N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,8483.27,8483.27,0.00,35.63,0,0,0,0,UR SERR PLAYA S 8R 0489
3744701UK5334S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12787.63,12787.63,0.00,53.71,0,0,0,0,UR SERR PLAYA S 6R 0085
2909804UK5320N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,36798.99,36798.99,0.00,154.56,0,0,0,0,UR REGADIOS DE SAN ROMAN 0025
3543813UK5334S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,13950.70,13950.70,0.00,58.59,0,0,0.04,0.04,UR SERR PLAYA S 6R 0003
3317520UK5331N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10174.90,10174.90,0.00,42.73,0,0,0,0,CL CABO DE SAN ROQUE 0161
2568503UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10174.06,10174.06,0.00,42.73,0,0,0,0,CL HUERTAS 0030
3357816UK5335N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11075.92,11075.92,0.00,46.52,0,0,0,0,UR SERR PLAYA S 6R 0185
4026801UK5342N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12020.99,12020.99,0.00,50.49,0,0,0,0,UR SERR PLAYA S3 0171
2266302UK5326N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,33070.28,33070.28,0.00,138.90,0,0,0,0,CR SERRANILLOS 0000
3543810UK5334S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,17334.82,17334.82,0.00,72.81,0,0,0,0,UR SERR PLAYA Z DEPORTIVA 0001
3957705UK5335N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,9233.19,9233.19,0.00,38.78,0,0,0,0,UR SERR PLAYA S 8R 0316
3748803UK5334N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12308.13,12308.13,0.00,51.69,0,0,0,0,UR SERR PLAYA S 6R 0175
2956104UK5325N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12118.56,12118.56,0.00,50.90,0,0,0,0,UR SERR PLAYA S 6R 0041
3722721UK5332S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,12282.47,12282.47,0.00,51.59,0,0,0,0,UR SERR PLAYA S1 0075
3818407UK5331N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,18678.27,18678.27,0.00,78.45,0,0,0,0,UR SERR PLAYA S1 0012
4056509UK5345N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10008.20,10008.20,0.00,42.03,0,0,0,0,UR SERR PLAYA S 8R 0328
4127216UK5342N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,9979.75,9979.75,0.00,41.91,0,0,0,0,UR SERR PLAYA S3 0119
3357812UK5335N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11151.20,11151.20,0.00,46.84,0,0,0,0,UR SERR PLAYA S 7R 0206
4220607UK5342S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,14628.42,14628.42,0.00,61.44,0,0,0.08,0.08,UR SERR PLAYA SB 0006
3724911UK5332S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10549.59,10549.59,0.00,44.31,0,0,0,0,UR SERR PLAYA S2 0239
5018519UK5351N,1,"Obras de urbanización y jardinería, suelos sin edificar",0,11541.50,11541.50,0.00,48.47,0,0,0,0,UR SERR PLAYA SG 0026
3724912UK5332S,1,"Obras de urbanización y jardinería, suelos sin edificar",0,10448.10,10448.10,0.00,43.88,0,0,0,0,UR SERR PLAYA S2 0240
4130901UK5343S,1,Oficinas,0,91196.02,14531.74,76664.28,383.02,0,0,3,3,UR SERR PLAYA S3 0133
2069401UK5326N,1,Oficinas,0,46808.76,30534.42,16274.34,196.60,0,0,0,0,CR TALAVERA-SM VALDEIGLESIAS 0001
2470308UK5327S,1,Edificio singular,0,58231.76,7236.00,50995.76,244.57,1,1,0.04,0.04,PZ CONSTITUCION 0003
2470805UK5327S,1,Edificio singular,0,76557.09,5479.69,71077.40,321.54,1,1,0.03,0.03,PZ CONSTITUCION 0010
2269404UK5326N,1,Edificio singular,0,46780.05,9445.05,37335.00,196.48,1,1,0,0,CL ERAS 0008
4624786UK5342S,1,Religioso,0,187349.05,61400.80,125948.25,786.87,0,0,0,0,CL ISLA MALLORCA 0004
2568531UK5326N,1,Religioso,0,123833.35,69186.89,54646.46,520.10,1,1,0,0,CL IGLESIA 0021
45155A00700186,1,Religioso,0,21684.34,156.10,21528.24,91.07,1,1,0,0,0000
2670120UK5327S,1,Almacén-estacionamiento. Uso Industrial,0,78022.05,71743.55,6278.50,327.69,0,0,0.08,0.08,CL IGLESIA 0006
2370901UK5327S,1,Almacén-estacionamiento. Uso Industrial,0,2135.51,1640.02,495.49,8.97,0,0,0.11,0.11,CL CASTILLO 0018
2471503UK5327S,1,Almacén-estacionamiento. Uso Industrial,0,4627.95,1051.87,3576.08,19.44,0,0,0,0,CL OLIVILLA 0031
2271501UK5327S,1,Almacén-estacionamiento. Uso Industrial,0,9446.21,3395.51,6050.70,39.67,0,0,0.2,0.2,CL DR LOPEZ TIMONEDA 0011
2371201UK5327S,1,Almacén-estacionamiento. Uso Industrial,0,6005.01,2232.46,3772.55,25.22,0,0,0,0,CL VIRGEN DEL BUEN CAMINO 0020
2372632UK5327S,1,Almacén-estacionamiento. Uso Industrial,0,11708.49,10924.27,784.22,49.18,0,0,0.04,0.04,CR TALAVERA-SM VALDEIGLESIAS 0024
2472613UK5327S,1,Almacén-estacionamiento. Uso Industrial,0,14834.06,3899.08,10934.98,62.30,0,0,0,0,TR GILMO FRANCO 0011
2473901UK5327S,1,Almacén-estacionamiento. Uso Industrial,0,2903.90,1888.99,1014.91,12.20,0,0,1.5,1.5,CR CASTILLO BAYUELA 0007
2471528UK5327S,1,Almacén-estacionamiento. Uso Residencial,0,6277.84,5311.07,966.77,26.37,0,0,0,0,CL OLIVILLA 0033
2470816UK5327S,1,Almacén-estacionamiento. Uso Residencial,0,4291.83,1671.97,2619.86,18.03,0,0,0.33,0.33,CL TAHONA 0007
2472607UK5327S,15,Residencial,1,516680.55,53128.16,463552.39,2170.03,0,0,0.03,0,CR CASTILLO BAYUELA 0010
2371213UK5327S,1,Almacén-estacionamiento. Uso Residencial,0,10220.99,7868.28,2352.71,42.93,0,0,0.4,0.4,CL REINA SOFIA 0011
3222402UK5332S,1,Almacén-estacionamiento. Uso Residencial,0,40288.41,23988.44,16299.97,169.21,0,0,2,2,UR SERR PLAYA S2 0233
2472609UK5327S,1,Almacén-estacionamiento. Uso Residencial,0,8847.80,1159.14,7688.66,37.16,0,0,0,0,CL VIÑAS LAS 0007
4248619UK5344N,1,Almacén-estacionamiento. Uso Residencial,0,16282.36,13783.54,2498.82,68.39,0,0,0,0,UR SERR PLAYA S 7R 0439
2269204UK5326N,3,Residencial,1,50416.31,4015.23,46401.08,211.75,0,0,1.38,0.46,CL TRILLADORES 0001
3557411UK5335N,1,Almacén-estacionamiento. Uso Residencial,0,20106.58,13955.66,6150.92,84.45,0,0,0,0,UR SERR PLAYA S 7R 0275
2370104UK5327S,1,Almacén-estacionamiento. Uso Residencial,0,22922.55,10818.88,12103.67,96.27,0,0,0.08,0.08,CL GRANADILLO 0006
2369305UK5326N,1,Almacén-estacionamiento. Uso Residencial,0,9771.56,6439.81,3331.75,41.04,0,0,0,0,CL GRANADILLO 0004
4248620UK5344N,1,Almacén-estacionamiento. Uso Residencial,0,22078.34,15466.08,6612.26,92.73,0,0,0,0,UR SERR PLAYA S 7R 0440
4918803UK5341N,1,Almacén-estacionamiento. Uso Residencial,0,21761.35,20736.21,1025.14,91.40,0,0,0,0,UR SERR PLAYA SG 0041
2470817UK5327S,12,Almacén-estacionamiento. Uso Residencial,1,211387.17,16163.62,195223.55,887.84,0,0,0,0,CL TAHONA 0000
2370416UK5327S,1,Almacén-estacionamiento. Uso Residencial,0,667.65,515.17,152.48,2.80,1,0,0,0,CL CORREOS 0002
3859406UK5335N,1,Almacén-estacionamiento. Uso Residencial,0,14419.48,10753.65,3665.83,60.56,0,0,0,0,UR SERR PLAYA S 8R 0498
4819807UK5341N,1,Almacén-estacionamiento. Uso Residencial,0,38474.17,21559.11,16915.06,161.59,0,0,0.08,0.08,UR SERR PLAYA S4 0006
3748808UK5334N,1,Almacén-estacionamiento. Uso Residencial,0,19895.94,12617.34,7278.60,83.56,0,0,1,1,UR SERR PLAYA S 7R 0217
2371603UK5327S,1,Residencial,0,16495.54,4152.67,12342.87,69.28,0,0,0.07,0.07,CL JUAN CARLOS I 0013
5020412UK5352S,1,Residencial,0,67668.26,16916.80,50751.46,284.21,0,0,0,0,UR SERR PLAYA SE 0027
4719737UK5341N,1,Residencial,0,61669.09,20007.92,41661.17,259.01,0,0,1.5,1.5,UR SERR PLAYA SE 0017
3317514UK5331N,1,Residencial,0,51770.39,13685.89,38084.50,217.44,0,0,3,3,UR SERR PLAYA S2 0167
2372621UK5327S,1,Residencial,0,27504.97,3563.35,23941.62,115.52,0,0,0.83,0.83,PZ LIBERTAD DE LA 0009
5126907UK5352N,1,Residencial,0,30532.96,14457.96,16075.00,128.24,0,0,0,0,UR SERR PLAYA SI 0035
4056517UK5345N,1,Residencial,0,35244.29,10576.50,24667.79,148.03,0,0,0,0,UR SERR PLAYA S 8R 0528
4626722UK5342N,1,Residencial,0,193211.39,35063.57,158147.82,811.49,0,0,0,0,UR SERR PLAYA S1 0110
5026901UK5352N,1,Residencial,0,53968.21,13909.99,40058.22,226.67,0,0,0,0,UR SERR PLAYA SI 0043
3727806UK5332N,1,Residencial,0,80441.20,15023.51,65417.69,337.85,0,0,0,0,UR SERR PLAYA S2 0283
4722448UK5342S,1,Residencial,0,40745.17,15441.49,25303.68,171.13,0,0,0,0,UR SERR PLAYA SC 0016
3724908UK5332S,1,Residencial,0,76171.82,9390.79,66781.03,319.92,0,0,1.25,1.25,UR SERR PLAYA S2 0238
4248606UK5344N,1,Residencial,0,85713.32,9185.50,76527.82,360.00,0,0,0,0,UR SERR PLAYA S 8R 0387
4820949UK5342S,1,Residencial,0,25543.41,3196.46,22346.95,107.28,0,0,0,0,CL MAR CRISTAL 0007
4228822UK5342N,1,Residencial,0,36712.15,14261.27,22450.88,154.19,0,0,0,0,UR SERR PLAYA S3 0137
3527212UK5332N,1,Residencial,0,83348.71,14753.03,68595.68,350.06,0,0,0,0,UR SERR PLAYA S2 0315
4248622UK5344N,1,Residencial,0,45180.25,17039.75,28140.50,189.76,0,0,0,0,UR SERR PLAYA S 7R 0442
2070708UK5327S,1,Residencial,0,56328.74,8360.03,47968.71,236.58,0,0,0,0,CR TALAVERA-SM VALDEIGLESIAS 0005
4820902UK5342S,1,Residencial,0,30773.79,5971.45,24802.34,129.25,0,0,1.5,1.5,CL MAR CRISTAL 0009
4218801UK5341N,1,Residencial,0,58373.77,16523.40,41850.37,245.17,0,0,2,2,UR SERR PLAYA SB 0012
4421132UK5342S,1,Residencial,0,36107.67,2704.69,33402.98,151.65,0,0,0,0,AV PLAYA 0049
4624743UK5342S,1,Residencial,0,22749.67,7868.28,14881.39,95.55,0,0,0,0,CL MAR ALBORAN 0108
3937112UK5333N,1,Residencial,0,72568.84,17851.17,54717.67,304.79,0,0,1,1,UR SERR PLAYA S5 0289
4228819UK5342N,1,Residencial,0,37910.92,12884.30,25026.62,159.23,0,0,0,0,UR SERR PLAYA S3 0140
2570101UK5327S,1,Residencial,0,6758.73,1996.32,4762.41,28.39,0,0,0,0,CL TIBURCIO PULIDO 0004
3547218UK5334N,1,Residencial,0,59342.70,18910.58,40432.12,249.24,0,0,0,0,UR SERR PLAYA S 6R 0088
4520508UK5342S,1,Residencial,0,44692.23,13657.08,31035.15,187.71,0,0,0,0,UR SERR PLAYA SD 0049
3722707UK5332S,1,Residencial,0,77697.92,14138.31,63559.61,326.33,0,0,1,1,UR SERR PLAYA S1 0050
3632415UK5333S,1,Residencial,0,71708.76,15869.36,55839.40,301.18,0,0,0,0,UR SERR PLAYA S5 0194
4428903UK5342N,1,Residencial,0,107879.11,15495.59,92383.52,453.09,0,0,0,0,UR SERR PLAYA S4 0089
4624755UK5342S,1,Residencial,0,21930.10,5620.18,16309.92,92.11,0,0,0,0,CL MAR ALBORAN 0125
3859405UK5335N,1,Residencial,0,32816.18,14875.97,17940.21,137.83,0,0,2,2,UR SERR PLAYA S 8R 0499
4624712UK5342S,2,Residencial,0,49430.19,5339.16,44091.03,207.61,0,0,0.67,0.34,CL ISLA MALLORCA 0009
4624735UK5342S,1,Residencial,0,30574.70,9203.07,21371.63,128.41,0,0,1,1,CL MAR ALBORAN 0115
4824401UK5342S,1,Residencial,0,43219.81,14415.82,28803.99,181.52,0,0,0.07,0.07,UR SERR PLAYA SI 0013
5421512UK5352S,1,Residencial,0,44555.61,16834.84,27720.77,187.13,0,0,0,0,UR SERR PLAYA SJ 0015
4421139UK5342S,1,Residencial,0,31789.71,2985.72,28803.99,133.52,0,0,1,1,AV PLAYA 0057
5421558UK5352S,1,Residencial,0,47001.57,14837.34,32164.23,197.41,0,0,0,0,UR SERR PLAYA SJ 0054
4722432UK5342S,1,Residencial,0,90064.56,17549.09,72515.47,378.27,0,0,0,0,UR SERR PLAYA SC 0065
5018508UK5351N,1,Residencial,0,54802.07,16343.07,38459.00,230.17,0,0,3,3,UR SERR PLAYA SG 0030
3357804UK5335N,1,Residencial,0,124309.65,13797.94,110511.71,522.10,0,0,0,0,UR SERR PLAYA S 7R 0198
4719410UK5341N,1,Residencial,0,26632.33,4285.38,22346.95,111.86,0,0,3,3,CL MAR CRISTAL 0048
4719413UK5341N,1,Residencial,0,21049.73,4461.02,16588.71,88.41,0,0,0,0,CL MAR CRISTAL 0045
4331419UK5343S,1,Residencial,0,128888.63,15795.58,113093.05,541.33,0,0,0,0,UR SERR PLAYA S4 0050
4558410UK5345N,1,Residencial,0,47233.14,12771.90,34461.24,198.38,0,0,2,2,UR SERR PLAYA S 8R 0487
5218312UK5351N,1,Residencial,0,69350.67,19474.02,49876.65,291.27,0,0,2,2,UR SERR PLAYA SH 0004
4152630UK5345S,1,Residencial,0,50814.11,14169.93,36644.18,213.42,0,0,3,3,UR SERR PLAYA S 8R 0342
4421148UK5342S,1,Residencial,0,31508.69,2704.69,28804.00,132.34,0,0,0,0,AV PLAYA 0027
3247424UK5334N,1,Residencial,0,47440.81,11616.25,35824.56,199.25,0,0,0,0,UR SERR PLAYA S 6R 0014
4447202UK5344N,1,Residencial,0,39289.27,8943.12,30346.15,165.01,0,0,2,2,UR SERR PLAYA S 8R 0517
2470304UK5327S,1,Residencial,0,18623.29,2568.10,16055.19,78.22,0,0,0.67,0.67,CL REINA SOFIA 0026
3722717UK5332S,1,Residencial,0,60676.07,14787.46,45888.61,254.84,0,0,4,4,UR SERR PLAYA S1 0070
4520503UK5342S,1,Residencial,0,64109.88,14781.13,49328.75,269.26,0,0,1,1,UR SERR PLAYA SD 0017
4421117UK5342S,1,Residencial,0,36458.92,3055.96,33402.96,153.13,0,0,1,1,AV PLAYA 0017
4322517UK5342S,1,Residencial,0,113870.10,14415.82,99454.28,478.25,0,0,2,2,CL MAR MENOR 0058
5123922UK5352S,1,Residencial,0,56263.22,18539.65,37723.57,236.31,0,0,2.67,2.67,UR SERR PLAYA SH 0020
5126915UK5352N,1,Residencial,0,59785.46,28706.62,31078.84,251.10,0,0,0,0,UR SERR PLAYA SJ 0001
4626707UK5342N,1,Residencial,0,66717.11,12294.19,54422.92,280.21,0,0,0,0,UR SERR PLAYA S1 0094
3222423UK5332S,1,Residencial,0,72961.19,26457.61,46503.58,306.44,0,0,0,0,CL CABO DE SAN ROQUE 0204
3632412UK5333S,1,Residencial,0,72792.40,15919.99,56872.41,305.73,0,0,0,0,UR SERR PLAYA S5 0191
3151309UK5335S,1,Residencial,0,30208.04,16983.55,13224.49,126.87,0,0,0,0,UR SERR PLAYA S 6R 0055
3357801UK5335N,1,Residencial,0,31141.27,9614.04,21527.23,130.79,0,0,0,0,UR SERR PLAYA S 6R 0195
4127213UK5342N,1,Residencial,0,91452.92,13351.49,78101.43,384.10,0,0,0,0,UR SERR PLAYA S3 0103
4624747UK5342S,1,Residencial,0,24670.95,6954.99,17715.96,103.62,0,0,0,0,CL MAR ALBORAN 0112
2956111UK5325N,1,Residencial,0,63244.37,15877.07,47367.30,265.63,0,0,0,0,UR SERR PLAYA S 6R 0037
3247417UK5334N,1,Residencial,0,56276.94,11672.44,44604.50,236.36,0,0,0,0,UR SERR PLAYA S 6R 0014
3252602UK5335S,1,Residencial,0,52459.46,14552.80,37906.66,220.33,0,0,0,0,UR SERR PLAYA S 6R 0126
4820903UK5342S,1,Residencial,0,31230.43,6428.09,24802.34,131.17,0,0,1.02,1.02,CL MAR CRISTAL 0010
4820905UK5342S,1,Residencial,0,16237.12,3582.86,12654.26,68.20,0,0,0,0,CL MAR CRISTAL 0012
3557417UK5335N,1,Residencial,0,65000.72,14050.52,50950.20,273.00,0,0,3,3,UR SERR PLAYA S 7R 0284
3317526UK5331N,1,Residencial,0,57575.70,15736.57,41839.13,241.82,0,0,2,2,UR SERR PLAYA S2 0189
4152634UK5345S,1,Residencial,0,31428.29,9877.48,21550.81,132.00,0,0,0,0,UR SERR PLAYA S 8R 0335
3947402UK5334N,1,Residencial,0,84087.50,14292.87,69794.63,353.17,0,0,0,0,UR SERR PLAYA S 7R 0236
4629205UK5342N,1,Residencial,0,126423.37,15898.86,110524.51,530.98,0,0,0.5,0.5,UR SERR PLAYA S4 0041
3222418UK5332S,1,Residencial,0,125384.15,17079.08,108305.07,526.61,0,0,8,8,CL CABO DE SAN ROQUE 0199
2368609UK5326N,1,Residencial,0,154247.17,107083.37,47163.80,647.84,0,0,0,0,CL GRANADILLO 0045
4816801UK5341N,1,Residencial,0,55737.87,17310.22,38427.65,234.10,0,0,0,0,UR SERR PLAYA SI 0067
4046503UK5344N,1,Residencial,0,40721.15,13860.82,26860.33,171.03,0,0,0,0,UR SERR PLAYA S 7R 0233
4331420UK5343S,1,Residencial,0,89859.95,16292.27,73567.68,377.41,0,0,4,4,UR SERR PLAYA S4 0068
3525503UK5332N,1,Residencial,0,86415.51,16798.79,69616.72,362.95,0,0,0,0,UR SERR PLAYA S2 0305
2371609UK5327S,1,Residencial,0,14718.50,6328.17,8390.33,61.82,0,0,0.14,0.14,PZ LIBERTAD DE LA 0002
4719715UK5341N,1,Residencial,0,57852.64,14724.93,43127.71,242.98,0,0,5,5,UR SERR PLAYA SE 0053
3527207UK5332N,1,Residencial,0,91253.46,19518.27,71735.19,383.26,0,0,0,0,UR SERR PLAYA S2 0320
4149108UK5344N,1,Residencial,0,68985.77,14011.86,54973.91,289.74,0,0,0,0,UR SERR PLAYA S 8R 0375
3535503UK5333N,1,Residencial,0,33921.50,19159.26,14762.24,142.47,0,0,0,0,UR SERR PLAYA S2 0338
4820906UK5342S,1,Residencial,0,32960.29,5795.81,27164.48,138.43,0,0,0.57,0.57,CL MAR CRISTAL 0013
3557424UK5335N,1,Residencial,0,67403.77,14092.66,53311.11,283.10,0,0,0,0,UR SERR PLAYA S 7R 0291
4820904UK5342S,1,Residencial,0,32854.89,5690.45,27164.44,137.99,0,0,0.5,0.5,CL MAR CRISTAL 0011
5322414UK5352S,1,Residencial,0,52047.77,17043.26,35004.51,218.60,0,0,1.5,1.5,UR SERR PLAYA SJ 0088
4228805UK5342N,1,Residencial,0,133570.25,14408.79,119161.46,561.00,0,0,0,0,UR SERR PLAYA S3 0126
3828605UK5332N,1,Residencial,0,42669.97,18249.51,24420.46,179.21,0,0,1,1,UR SERR PLAYA S3 0180
3118804UK5331N,1,Residencial,0,55049.66,28856.95,26192.71,231.21,0,0,0,0,CL CABO DE SAN ROQUE 0213
4626718UK5342N,1,Residencial,0,56835.11,9520.62,47314.49,238.71,0,0,0,0,UR SERR PLAYA S1 0105
4452409UK5345S,1,Residencial,0,45175.64,15989.48,29186.16,189.74,0,0,4,4,UR SERR PLAYA S 8R 0427
3632409UK5333S,1,Residencial,0,57174.17,14566.15,42608.02,240.13,0,0,2,2,UR SERR PLAYA S5 0188
2469916UK5326N,1,Residencial,0,69474.95,8307.35,61167.60,291.79,0,0,2,2,AV SERRANILLOS 0016
2269805UK5326N,1,Residencial,0,38607.80,5802.84,32804.96,162.15,0,0,0.5,0.5,AV CASTILLA LA MANCHA 0008
2473123UK5327S,1,Residencial,0,50834.54,6097.90,44736.64,213.51,0,0,1.11,1.11,CL ERA EMPEDRADA 0018
2469928UK5326N,1,Residencial,0,44944.90,7142.33,37802.57,188.77,0,0,3,3,CL CAMINO 0011
2469935UK5326N,1,Residencial,0,53759.54,6659.34,47100.20,225.79,0,0,1.2,1.2,AV SERRANILLOS 0022
2368670UK5326N,1,Residencial,0,44794.21,5752.88,39041.33,188.14,0,0,3.03,3.03,CL LOS CLAVELES 0022
2368680UK5326N,1,Residencial,0,44193.15,5151.83,39041.32,185.61,0,0,0,0,CL LOS CLAVELES 0033
2368683UK5326N,1,Residencial,0,44064.36,5023.04,39041.32,185.07,0,0,4,4,CL LOS CLAVELES 0027
2266329UK5326N,1,Residencial,0,57636.16,4285.38,53350.78,242.07,0,0,2,2,CR SERRANILLOS 0016
2266331UK5326N,1,Residencial,0,48253.73,3574.08,44679.65,202.67,0,0,0.33,0.33,CR SERRANILLOS 0012
2266332UK5326N,1,Residencial,0,48236.18,3556.52,44679.66,202.59,0,0,1.02,1.02,CR SERRANILLOS 0010
